,title,price,link
66,"Lenovo IdeaPad Slim 5 AMD Ryzen 7 7730U 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD IR Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE0072IN  ","59,190",https://amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE0072IN/dp/B0CFF4S5H1/ref=sr_1_113?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-113
67,"Lenovo IdeaPad 3 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD Thin and Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00EDIN  ","47,990",https://amazon.in//Lenovo-i5-1235U-Anti-Glare-Warranty-82RK00EDIN/dp/B0B7R7FF23/ref=sr_1_114?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-114
68,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(8GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050, Cosmos Gray/1.86Kg), B12UCX-1696IN  ","51,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MTY0Njc0ODk5MzcxMTkyOjE3MjA3MDIwOTM6c3BfbXRmOjMwMDI0NjA4OTY2MTIzMjo6MDo6&url=%2FMSI-i5-12450H-Windows-GeForce-B12UCX-1696IN%2Fdp%2FB0CV9S9VTM%2Fref%3Dsr_1_12_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TCvHmNVXz9Em_zYkXhAxxBeEkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRfpjeGJgDzlnQ493QYrydCA1NlgUxkcWs6oGEWbUJFwgAfEw8IZCnDOVGJiSs6MXXfRhrEeH4UAN4RYHTrWVuEqyX5_7uWaOOmqC52Yla0NpXOyOTnQd66JmOfztxHBD_ABvAABbuOGbH4ju52H4hxs.M3iAD6zYrHk4VJsmA-zlW1wzoGFgUGs5lx4h1MGrr_M%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702093%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
69,"HONOR MagicBook X16 (2023), 12th Gen Intel Core i5-12450H (8GB/512GB NVMe SSD, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint Login/1.75Kg), Gray  ","53,990",https://amazon.in//MagicBook-i5-12450H-Anti-Glare-Keyboard-Fingerprint/dp/B0BYK8TMYJ/ref=sr_1_115?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-115
70,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","63,349",https://amazon.in//Lenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN/dp/B0CNK1VTZW/ref=sr_1_116?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-116
71,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.6"" (39.6cm) FHD 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN  ","58,050",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzc3NzgzODc5MzkyMTkyOjE3MjA3MDIxMjI6c3BfYnRmOjMwMDEwMzQ5ODU4NjIzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-13420H-Warranty-83EM0026IN%2Fdp%2FB0CNVH6Z24%2Fref%3Dsr_1_117_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702122%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
72,"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/AMD Radeon Graphics/Backlit Keyboard/FPR/Black/1.41 kg), 21JRS00T00  ","48,800",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzc3NzgzODc5MzkyMTkyOjE3MjA3MDIxMjI6c3BfYnRmOjMwMDE0Mjk3NzkzMDkzMjo6MDo6&url=%2FLenovo-ThinkPad-Graphics-Keyboard-21JRS00T00%2Fdp%2FB0C7J16NYC%2Fref%3Dsr_1_118_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702122%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
73,"Apple 2023 MacBook Pro (14-inch, M3 chip with 8â€‘core CPU and 10â€‘core GPU, 8GB Unified Memory, 512GB) - Silver  ","1,59,699",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzg4NTg2OTE1Mzg5MTkyOjE3MjA3MDIxMjg6c3BfYXRmX25leHQ6MzAwMDg1NDAzMjE5MTMyOjowOjo&url=%2FApple-MacBook-14-inch-10%25E2%2580%2591core-Unified%2Fdp%2FB0CM5RTLM1%2Fref%3Dsr_1_113_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702128%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
74,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","45,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzg4NTg2OTE1Mzg5MTkyOjE3MjA3MDIxMjg6c3BfYXRmX25leHQ6MzAwMjA4MDc2NjA3NDMyOjowOjo&url=%2FAcer-i5-1235U-Windows-Graphics-AL15-52%2Fdp%2FB0CLTW4D7T%2Fref%3Dsr_1_114_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702128%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
75,"(Refurbished) Dell Precision 5530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 64 GB Ram & 1TB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P1000 (4GB Graphic Card) Ultrathin Laptop  ","62,500",https://amazon.in//Refurbished-Dell-Precision-5530-Intel/dp/B0C6KRG33D/ref=sr_1_115?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-115
76,"Lenovo ThinkBook 15 G5 AMD Ryzen 3 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Mineral Grey/1 Year Onsite/1.7 kg), 21JF002JIN  ","30,790",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JF002JIN/dp/B0CGCKPWCX/ref=sr_1_116?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-116
77,"HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Laptop (15.6 inch, Silver, 2.3 kg)  ","33,699",https://amazon.in//HP-Intel-Core-12th-1215U/dp/B0CKHWTWSZ/ref=sr_1_117?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-117
78,(Refurbished) Lenovo Thinkpad T460 (Core i7 6th Gen/ 8GB Ram/ 256GB SSD/ Webcam/ 14''/ Win-10 Pro)  ,"18,999",https://amazon.in//Refurbished-Lenovo-Thinkpad-Webcam-Win-10/dp/B0CHVQ9GQ3/ref=sr_1_118?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-118
79,"ASUS VivoBook 15 (2021) Thin and Light Laptop, Dual Core Intel Celeron N4020, 15.6-inch (39.62 cm) HD, (4GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Transparent Silver/1.8 Kg), X515MA-BR011W  ","21,530",https://amazon.in//ASUS-15-6-inch-Integrated-Transparent-X515MA-BR011W/dp/B09SGGB687/ref=sr_1_13?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TCvHmNVXz9Em_zYkXhAxxBeEkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRfpjeGJgDzlnQ493QYrydCA1NlgUxkcWs6oGEWbUJFwgAfEw8IZCnDOVGJiSs6MXXfRhrEeH4UAN4RYHTrWVuEqyX5_7uWaOOmqC52Yla0NpXOyOTnQd66JmOfztxHBD_ABvAABbuOGbH4ju52H4hxs.M3iAD6zYrHk4VJsmA-zlW1wzoGFgUGs5lx4h1MGrr_M&dib_tag=se&keywords=laptop&qid=1720702093&sprefix=laptop%2Caps%2C286&sr=8-13
80,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","34,990",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CM6GVR56/ref=sr_1_119?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-119
81,"Lenovo Thinkpad T440 Ultrabook, 14 Inch Display, Intel Core 4th Gen i5-4300U 1.9GHz, 8GB RAM, 500GB, USB 3.0, WiFi, Windows 10 Professional (Renewed)  ","13,900",https://amazon.in//Lenovo-Thinkpad-T440-Ultrabook-Professional/dp/B073WVRDJT/ref=sr_1_120?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-120
82,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6Cm) FHD Thin and Light Laptop (16Gb/512GB SSD/Win 11/Office 2021/Backlit Keyboard/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 82XQ008VIN  ","43,490",https://amazon.in//Lenovo-Ideapad-Backlit-Keyboard-82XQ008VIN/dp/B0CD4BQ4SF/ref=sr_1_121?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-121
83,"Lenovo LOQ AI Powered AMD Ryzen 7 7840HS 15.6"" (39.6cm) FHD IPS 144Hz 350Nits Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB/Office 2021/3 Month Game Pass/Storm Grey/2.4Kg), 82XT004HIN  ","77,990",https://amazon.in//Lenovo-Powered-7840HS-350Nits-82XT004HIN/dp/B0CR1J1ML9/ref=sr_1_122?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-122
84,"Lenovo LOQ AI Powered AMD Ryzen 5 7640HS 15.6"" (39.6cm) FHD IPS 144Hz 350Nits Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB/Office 2021/3 Month Game Pass/Storm Grey/2.4Kg), 82XT00EEIN  ","67,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzg4NTg2OTE1Mzg5MTkyOjE3MjA3MDIxMjg6c3BfbXRmOjMwMDIwODAzMTEyODQzMjo6MDo6&url=%2FLenovo-Powered-7640HS-350Nits-82XT00EEIN%2Fdp%2FB0CX8HGWSB%2Fref%3Dsr_1_123_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702128%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
85,"MSI Thin 15, Intel Core i7-13620H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050, Cosmos Gray/1.86Kg), B13UC-1804IN  ","74,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzg4NTg2OTE1Mzg5MTkyOjE3MjA3MDIxMjg6c3BfbXRmOjMwMDI0NjA4OTY2MDYzMjo6MDo6&url=%2FMSI-i7-13620H-Windows-GeForce-B13UC-1804IN%2Fdp%2FB0CV9LFHYG%2Fref%3Dsr_1_124_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702128%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
86,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 3050 Graphics 6 GB VRAM, 144Hz Display (16 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","71,035",https://amazon.in//Acer-i5-13420H-Graphics-Display-ANV15-51/dp/B0CQP1T2VW/ref=sr_1_125?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-125
87,"HP Victus Gaming Laptop, 12th Gen Intel Core i5-12450H,4GB RTX 2050 GPU,15.6-inch(39.6 cm),FHD,IPS,144Hz,16GB DDR4,512GB SSD,Backlit KB,MSO,B&O,9ms response time(Blue, 2.29 kg),fa1373TX/fa1227TX  ","59,047",https://amazon.in//HP-i5-12450H-15-6-inch-response-fa1373TX/dp/B0D2DDJ6PJ/ref=sr_1_126?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-126
88,"HP Laptop 14, AMD Ryzen 5 7520U, 14-inch (35.6 cm), FHD, 16GB LPDDR5, 512GB SSD, AMD Radeon graphics, FPR, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.4 kg), em0027AU  ","49,990",https://amazon.in//HP-14-inch-Graphics-Privacy-em0027AU/dp/B0C42XMXG1/ref=sr_1_127?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-127
